"SMILES","CASRN","RECORDID","MOLECULEID","NAME","ARTICLEID","PAGE","TABLE","ERROR","log(IGC50-1) {measured}","UNIT {log(IGC50-1)}","log(IGC50-1) {predicted by ochem.eu/model/3 in -log(mmol/L)}","log(IGC50-1) {measured, converted}","UNIT {log(IGC50-1)}","ASNN-STDEV{log(IGC50-1) by Toxicity against T. Pyriformis}","ASNN-CORREL{log(IGC50-1) by Toxicity against T. Pyriformis}","Dataset","HALOG","MW","N","NA","NH","O","PSA","S","SaaCH","aCNOS","SaasC","SsCH3","RBONDS","SssCH2","DONORS","SsNH2","SsNH2(al)","SsssCH","SsOH","SsOH(alc)","SssssC","SsNH2(ar)","ACCEPTORS","SssO","SsOH(phen)","SsCl","SdCH2","SdsCH","SsI","SsBr","SdO","SdO(keto)","SdO(nitro)","SdssC","StN","StsC","SsF","SdS","SsNH2(oth)","SddC","SssNH","SssNH(ar)","SaaN","SsssN","SdO(ester)","SdO(amid)","SssNH(oth)","SssS","StCH","SsSH","SdO(sulfo)","SdssS","SddssS","SdO(acid)","SssNH(al)","SaaaC","COMMENTS","INCHI_KEY"
"OCCN(CCO)CCO","102-71-6","R34385","M3468","Triethanolamine","A1994","-","-","-","-1.7488","-log(mmol/L)","-2.0339999198913574","-1.7488","-log(mmol/L)","0.4233","0.2536","Train","0.0","149.0","1.0","10.0","15.0","3.0","63.9","0.0","0.0","0.0","0.0","0.0","6.0","1.75","3.0","0.0","0.0","0.0","25.5","25.5","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.79","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","GSEJCLTVZPLZKY-UHFFFAOYSA"
"CCCN","107-10-8","R34386","M12277","RCRA waste number U194","A1994","-","-","-","-0.7075","-log(mmol/L)","-0.9333999752998352","-0.7075","-log(mmol/L)","0.2707","0.07674","Train","0.0","59.1","1.0","4.0","9.0","0.0","26.0","0.0","0.0","0.0","0.0","2.06","1.0","1.92","2.0","5.03","5.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","WGYKZJWCGVVSQN-UHFFFAOYSA"
"CCCCN","109-73-9","R34387","M3999","Butylamine, N-","A1994","-","-","-","-0.5735","-log(mmol/L)","-0.5260000228881836","-0.5735","-log(mmol/L)","0.2182","0.1115","Train","0.0","73.2","1.0","5.0","11.0","0.0","26.0","0.0","0.0","0.0","0.0","2.13","2.0","3.23","2.0","5.14","5.14","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","HQABUPZFAYXKJW-UHFFFAOYSA"
"CCCNC","627-35-0","R34388","M3549","1-Propanamine, N-methyl- (9CI)","A1994","-","-","-","-0.8087","-log(mmol/L)","-1.093000054359436","-0.8087","-log(mmol/L)","0.4287","0.3058","Train","0.0","73.2","1.0","5.0","11.0","0.0","12.0","0.0","0.0","0.0","0.0","4.11","2.0","2.37","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.02","0.0","-","GVWISOJSERXQBM-UHFFFAOYSA"
"CCCCCCCN","111-68-2","R34389","M12359","1-Heptylamine","A1994","-","-","-","0.2109","-log(mmol/L)","0.5946000218391418","0.2109","-log(mmol/L)","0.2316","0.3032","Train","0.0","115.0","1.0","8.0","17.0","0.0","26.0","0.0","0.0","0.0","0.0","2.22","5.0","7.47","2.0","5.31","5.31","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","WJYIASZWHGOTOU-UHFFFAOYSA"
"CCCCCCCCN","111-86-4","R34390","M4552","Amine OD","A1994","-","-","-","0.3509","-log(mmol/L)","1.3229999542236328","0.3509","-log(mmol/L)","0.2331","0.09002","Train","0.0","129.0","1.0","9.0","19.0","0.0","26.0","0.0","0.0","0.0","0.0","2.24","6.0","8.92","2.0","5.34","5.34","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","IOQPZZOEVPZRBK-UHFFFAOYSA"
"CCCCCCCCCN","112-20-9","R34391","M2636","1-Nonylamine","A1994","-","-","-","1.7011","-log(mmol/L)","1.2549999952316284","1.7011","-log(mmol/L)","0.3133","0.0348","Train","0.0","143.0","1.0","10.0","21.0","0.0","26.0","0.0","0.0","0.0","0.0","2.25","7.0","10.4","2.0","5.37","5.37","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","FJDUDHYHRVPMJZ-UHFFFAOYSA"
"CCCCCCCCCCN","2016-57-1","R34392","M6778","Decylamine","A1994","-","-","-","2.0555","-log(mmol/L)","1.930999994277954","2.0555","-log(mmol/L)","0.2855","0.03933","Train","0.0","157.0","1.0","11.0","23.0","0.0","26.0","0.0","0.0","0.0","0.0","2.26","8.0","11.9","2.0","5.39","5.39","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","MHZGKXUYDGKKIU-UHFFFAOYSA"
"CCCCCCCCCCCN","7307-55-3","R34393","M9087","Monoundecylamine","A1994","-","-","-","2.3279","-log(mmol/L)","2.316999912261963","2.3279","-log(mmol/L)","0.2607","0.05398","Train","0.0","171.0","1.0","12.0","25.0","0.0","26.0","0.0","0.0","0.0","0.0","2.27","9.0","13.3","2.0","5.41","5.41","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","QFKMMXYLAPZKIB-UHFFFAOYSA"
"CC(C)N","75-31-0","R34394","M5061","Isopropylamine (ACGIH:OSHA)","A1994","-","-","-","-0.8635","-log(mmol/L)","-1.0190000534057617","-0.8635","-log(mmol/L)","0.2465","0.1094","Train","0.0","59.1","1.0","4.0","9.0","0.0","26.0","0.0","0.0","0.0","0.0","3.89","0.0","0.0","2.0","5.11","5.11","0.333","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","JJWLVOIRVHMVIS-UHFFFAOYSA"
"CCC(C)N","33966-50-6","R34395","M775","2-Butanamine","A1994","-","-","-","-0.6708","-log(mmol/L)","-0.7710000276565552","-0.6708","-log(mmol/L)","0.255","0.09712","Train","0.0","73.2","1.0","5.0","11.0","0.0","26.0","0.0","0.0","0.0","0.0","4.07","1.0","1.08","2.0","5.29","5.29","0.384","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","BHRZNVHARXXAHW-UHFFFAOYSA"
"CCCC(C)N","625-30-9","R34396","M4381","1-Methyl-n-butylamine","A1994","-","-","-","-0.6846","-log(mmol/L)","-0.5819000005722046","-0.6846","-log(mmol/L)","0.2202","0.01337","Train","0.0","87.2","1.0","6.0","13.0","0.0","26.0","0.0","0.0","0.0","0.0","4.17","2.0","2.36","2.0","5.4","5.4","0.398","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","IGEIPFLJVCPEKU-UHFFFAOYSA"
"CCC(N)CC","616-24-0","R34397","M8755","Propylamine, 1-ethyl- (8CI)","A1994","-","-","-","-0.8129","-log(mmol/L)","-0.5724999904632568","-0.8129","-log(mmol/L)","0.2625","0.008562","Train","0.0","87.2","1.0","6.0","13.0","0.0","26.0","0.0","0.0","0.0","0.0","4.21","2.0","2.21","2.0","5.47","5.47","0.435","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","PQPFFKCJENSZKL-UHFFFAOYSA"
"CCC(C)CN","96-15-1","R34398","M11748","S-(-)-2-METHYLBUTYLAMINE","A1994","-","-","-","-0.4774","-log(mmol/L)","-0.6769999861717224","-0.4774","-log(mmol/L)","0.2683","0.05096","Train","0.0","87.2","1.0","6.0","13.0","0.0","26.0","0.0","0.0","0.0","0.0","4.3","2.0","2.04","2.0","5.28","5.28","0.713","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","VJROPLWGFCORRM-UHFFFAOYSA"
"CC(C)(C)N","75-64-9","R34399","M13408","butylamine, t-","A1994","-","-","-","-0.8973","-log(mmol/L)","-0.7264000177383423","-0.8973","-log(mmol/L)","0.2957","0.09657","Train","0.0","73.2","1.0","5.0","11.0","0.0","26.0","0.0","0.0","0.0","0.0","5.9","0.0","0.0","2.0","5.35","5.35","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","YBRBMKDOPFTVDT-UHFFFAOYSA"
"CCC(C)(C)N","594-39-8","R34400","M3134","TERT-PENTYLAMINE","A1994","-","-","-","-0.6978","-log(mmol/L)","-0.5823000073432922","-0.6978","-log(mmol/L)","0.3307","0.06635","Train","0.0","87.2","1.0","6.0","13.0","0.0","26.0","0.0","0.0","0.0","0.0","6.12","1.0","1.05","2.0","5.53","5.53","0.0","0.0","0.0","0.0417","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","GELMWIVBBPAMIO-UHFFFAOYSA"
"CC(C)C(C)N","598-74-3","R34401","M5178","PROPYLAMINE, 1,2-DIMETHYL-","A1994","-","-","-","-0.7095","-log(mmol/L)","-0.6593000292778015","-0.7095","-log(mmol/L)","0.3839","0.09725","Train","0.0","87.2","1.0","6.0","13.0","0.0","26.0","0.0","0.0","0.0","0.0","6.25","1.0","0.0","2.0","5.43","5.43","0.982","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","JOZZAIIGWFLONA-UHFFFAOYSA"
"NCC#C","2450-71-7","R34402","M5067","Propargylamine","A1994","-","","-","-0.826","-log(mmol/L)","-1.0","-0.826","-log(mmol/L)","0.5599","0.3908","Train","0.0","55.1","1.0","4.0","5.0","0.0","26.0","0.0","0.0","0.0","0.0","0.0","1.0","0.347","2.0","4.79","4.79","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.21","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.65","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","JKANAVGODYYCQF-UHFFFAOYSA"
"CNCC#C","35161-71-8","R34403","M4002","2-Propyn-1-amine, N-methyl- (9CI)","A1994","-","-","-","-0.9818","-log(mmol/L)","-0.6775000095367432","-0.9818","-log(mmol/L)","0.7976","0.2919","Train","0.0","69.1","1.0","5.0","7.0","0.0","12.0","0.0","0.0","0.0","0.0","1.82","2.0","0.667","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.41","0.0","0.0","0.0","0.0","2.78","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.83","0.0","0.0","0.0","0.0","0.0","2.78","0.0","-","HQFYIDOMCULPIW-UHFFFAOYSA"
"CN(C)CC#C","7223-38-3","R34404","M4463","N,n-Dimethylpropargylamine","A1994","-","-","-","-1.1451","-log(mmol/L)","-0.8780999779701233","-1.1451","-log(mmol/L)","0.697","0.4444","Train","0.0","83.2","1.0","6.0","9.0","0.0","3.24","0.0","0.0","0.0","0.0","3.89","2.0","0.736","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.49","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.94","0.0","0.0","0.0","0.0","4.94","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","ILBIXZPOMJFOJP-UHFFFAOYSA"
"COCCCN","5332-73-0","R34405","M2453","Propylamine, 3-methoxy-","A1994","-","-","-","-1.7725","-log(mmol/L)","-0.7662000060081482","-1.7725","-log(mmol/L)","0.3715","0.0723","Train","0.0","89.2","1.0","6.0","11.0","1.0","35.2","0.0","0.0","0.0","0.0","1.68","3.0","2.49","2.0","5.14","5.14","0.0","0.0","0.0","0.0","0.0","1.0","4.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","FAXDZWQIWUSWJH-UHFFFAOYSA"
"COCC(C)N","37143-54-7","R34406","M7674","MOIPA","A1994","-","-","-","-0.8332","-log(mmol/L)","-1.809999942779541","-0.8332","-log(mmol/L)","0.3323","0.05925","Train","0.0","89.2","1.0","6.0","11.0","1.0","35.2","0.0","0.0","0.0","0.0","3.55","2.0","0.653","2.0","5.28","5.28","0.176","0.0","0.0","0.0","0.0","1.0","4.68","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-","NXMXETCTWNXSFG-UHFFFAOYSA"
"CCCCCCC(O)=O","111-14-8","R34409","M6894","Hexacid C-7","A1994","-","-","-","-0.1126","-log(mmol/L)","-0.23270000517368317","-0.1126","-log(mmol/L)","0.2501","0.07903","Train","0.0","130.0","0.0","9.0","14.0","2.0","37.3","0.0","0.0","0.0","0.0","2.11","5.0","4.55","1.0","0.0","0.0","0.0","8.21","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.96","0.0","0.0","-0.675","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.96","0.0","0.0","-","MNWFXJYAOYHMED-UHFFFAOYSA"
"CCCCCCCCC(O)=O","112-05-0","R34411","M2478","NONANOIC ACID","A1994","-","-","-","0.3509","-log(mmol/L)","0.2957000136375427","0.3509","-log(mmol/L)","0.3481","0.03407","Train","0.0","158.0","0.0","11.0","18.0","2.0","37.3","0.0","0.0","0.0","0.0","2.18","7.0","7.25","1.0","0.0","0.0","0.0","8.32","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.1","0.0","0.0","-0.666","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.1","0.0","0.0","-","FBUKVWPVBMHYJY-UHFFFAOYSA"
"CCCCCCCCCC(O)=O","334-48-5","R34412","M3223","Hexacid 1095","A1994","-","-","-","0.5063","-log(mmol/L)","0.6647999882698059","0.5063","-log(mmol/L)","0.4116","0.0288","Train","0.0","172.0","0.0","12.0","20.0","2.0","37.3","0.0","0.0","0.0","0.0","2.2","8.0","8.64","1.0","0.0","0.0","0.0","8.35","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.1","0.0","0.0","-0.663","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.1","0.0","0.0","-","GHVNFZFCNZKVNT-UHFFFAOYSA"
"CCCCCCCCCCC(O)=O","112-37-8","R34413","M14035","NSC 7885","A1994","-","-","-","0.8983","-log(mmol/L)","0.932699978351593","0.8983","-log(mmol/L)","0.4678","0.04093","Train","0.0","186.0","0.0","13.0","22.0","2.0","37.3","0.0","0.0","0.0","0.0","2.21","9.0","10.1","1.0","0.0","0.0","0.0","8.39","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.2","0.0","0.0","-0.661","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.2","0.0","0.0","-","ZDPHROOEEOARMN-UHFFFAOYSA"
"CC(C)C(O)=O","79-31-2","R34414","M5785","Kyselina isomaselna (Czech)","A1994","-","-","-","-0.3334","-log(mmol/L)","-0.8863999843597412","-0.3334","-log(mmol/L)","0.2108","0.1558","Train","0.0","88.1","0.0","6.0","8.0","2.0","37.3","0.0","0.0","0.0","0.0","3.28","1.0","0.0","1.0","0.0","0.0","-0.231","8.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.7","0.0","0.0","-0.741","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.7","0.0","0.0","-","KQNPFQTWMSNSAP-UHFFFAOYSA"
"CC(C)CC(O)=O","503-74-2","R34415","M3566","Isovalerianic","A1994","-","-","-","-0.3415","-log(mmol/L)","-0.6668000221252441","-0.3415","-log(mmol/L)","0.2125","0.07592","Train","0.0","102.0","0.0","7.0","10.0","2.0","37.3","0.0","0.0","0.0","0.0","3.77","2.0","0.278","1.0","0.0","0.0","0.275","8.08","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.81","0.0","0.0","-0.713","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.81","0.0","0.0","-","GWYFCOCPABKNJV-UHFFFAOYSA"
"CC(C)(C)C(O)=O","75-98-9","R34416","M4682","Kyselina 2,2-dimethylpropionova (Czech)","A1994","-","-","-","-0.2543","-log(mmol/L)","-0.8137999773025513","-0.2543","-log(mmol/L)","0.2425","0.316","Train","0.0","102.0","0.0","7.0","10.0","2.0","37.3","0.0","0.0","0.0","0.0","4.99","1.0","0.0","1.0","0.0","0.0","0.0","8.25","0.0","-0.583","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","0.0","0.0","-0.757","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.0","0.0","0.0","-","IUGYQRQAERSCNH-UHFFFAOYSA"
"CCC(C)CC(O)=O","105-43-1","R34417","M4386","PENTANOIC ACID, 3-METHYL-","A1994","-","-","-","-0.2331","-log(mmol/L)","-0.21739999949932098","-0.2331","-log(mmol/L)","0.2486","0.05179","Train","0.0","116.0","0.0","8.0","12.0","2.0","37.3","0.0","0.0","0.0","0.0","3.93","3.0","1.25","1.0","0.0","0.0","0.326","8.22","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.97","0.0","0.0","-0.695","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.97","0.0","0.0","-","IGIDLTISMCAULB-UHFFFAOYSA"
"CCC(CC)C(O)=O","88-09-5","R34418","M8338","Butyric acid, 2-ethyl-","A1994","-","-","-","-0.1523","-log(mmol/L)","-0.20250000059604645","-0.1523","-log(mmol/L)","0.202","0.1917","Train","0.0","116.0","0.0","8.0","12.0","2.0","37.3","0.0","0.0","0.0","0.0","3.78","3.0","1.48","1.0","0.0","0.0","-0.13","8.37","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.2","0.0","0.0","-0.671","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.2","0.0","0.0","-","OXQGTIUCKGYOAA-UHFFFAOYSA"
"CCCC(CCC)C(O)=O","99-66-1","R34419","M7341","Acido valproico (Spanish)","A1994","-","-","-","0.0258","-log(mmol/L)","-0.007129000034183264","0.0258","-log(mmol/L)","0.3003","0.1797","Train","0.0","144.0","0.0","10.0","16.0","2.0","37.3","0.0","0.0","0.0","0.0","4.04","5.0","3.58","1.0","0.0","0.0","-0.102","8.64","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.5","0.0","0.0","-0.636","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10.5","0.0","0.0","-","NIJJYAXOARWZEE-UHFFFAOYSA"
"OC(=O)CC=C","625-38-7","R34420","M8838","beta -Butenoic acid","A1994","-","-","-","-0.6424","-log(mmol/L)","-0.5475999712944031","-0.6424","-log(mmol/L)","0.3011","0.5113","Train","0.0","86.1","0.0","6.0","6.0","2.0","37.3","0.0","0.0","0.0","0.0","0.0","2.0","0.0556","1.0","0.0","0.0","0.0","7.84","0.0","0.0","0.0","1.0","0.0","0.0","0.0","3.22","1.35","0.0","0.0","9.53","0.0","0.0","-0.829","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.53","0.0","0.0","-","PVEOYINWKBTPIZ-UHFFFAOYSA"
"CCC=CCC(O)=O","1577-18-0","R34421","M13299","trans-3-Hexanoic acid","A1994","-","-","-","-0.2222","-log(mmol/L)","-0.2775000035762787","-0.2222","-log(mmol/L)","0.2733","0.1783","Train","0.0","114.0","0.0","8.0","10.0","2.0","37.3","0.0","0.0","0.0","0.0","1.97","3.0","1.06","1.0","0.0","0.0","0.0","8.09","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","3.5","0.0","0.0","9.82","0.0","0.0","-0.769","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.82","0.0","0.0","-","XXHDAWYDNSXJQM-UHFFFAOYSA"
"OC(=O)CC(O)=O","141-82-2","R34422","M7880","Kyselina malonova (Czech)","A1994","-","-","-","-0.7087","-log(mmol/L)","-1.2369999885559082","-0.7087","-log(mmol/L)","0.4389","0.1474","Train","0.0","104.0","0.0","7.0","4.0","4.0","74.6","0.0","0.0","0.0","0.0","0.0","2.0","-0.806","2.0","0.0","0.0","0.0","15.4","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.9","0.0","0.0","-2.62","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.9","0.0","0.0","-","OFOBLEOULBTSOW-UHFFFAOYSA"
"OC(=O)CCCC(O)=O","110-94-1","R34424","M4960","Pentandioic acid","A1994","-","-","-","-0.6387","-log(mmol/L)","-1.0540000200271606","-0.6387","-log(mmol/L)","0.4096","0.05092","Train","0.0","132.0","0.0","9.0","8.0","4.0","74.6","0.0","0.0","0.0","0.0","0.0","4.0","0.0866","2.0","0.0","0.0","0.0","16.1","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.6","0.0","0.0","-1.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","19.6","0.0","0.0","-","JFCQEDHGNNZCLN-UHFFFAOYSA"
"OC(=O)CCCCCC(O)=O","111-16-0","R34425","M12393","Pimelic acid (8CI)","A1994","-","-","-","-0.5845","-log(mmol/L)","-0.4447000026702881","-0.5845","-log(mmol/L)","0.392","0.06845","Train","0.0","160.0","0.0","11.0","12.0","4.0","74.6","0.0","0.0","0.0","0.0","0.0","6.0","2.1","2.0","0.0","0.0","0.0","16.4","0.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","0.0","0.0","-1.64","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","0.0","0.0","-","WLJVNTCWHIRURA-UHFFFAOYSA"
